quarterly_stress_id,scenario_id,scenario_family,structure,fiscal_year,quarter,period_start,period_end,revenue,lender_base_ebitda,lender_base_ebitda_margin_percent,cash_tax_proxy,working_capital_cash_flow,capital_expenditures,other_operating_cash_uses,cfads_before_cash_interest,cash_interest_paid,scheduled_principal_paid,retained_obligation_paid,dividends_paid,repurchases_paid,dividends_suspended,repurchases_suspended,revolver_draws,revolver_repayments,cash_sweep,ending_term_principal,ending_revolver,ending_cash,minimum_usable_liquidity,peak_period_end_revolver,mandatory_payment_failure_months,cash_floor_shortfall,scheduled_principal_shortfall,cash_interest_shortfall,retained_obligation_shortfall,maturity_principal_due,maturity_principal_paid,maturity_principal_shortfall,unsupported_maturity_gap,classification,review_status,source_ids,upstream_ids,limitations
P6Q-0001,BASE,base,proposed,FY2026,Q2,2026-02-01,2026-04-30,452.46668805,63.18797619343977172796536428,13.9652217195837322875299713,-9.429430347432292931991341073,-0.07420514665644750694380049998,-15.83633408175,-0.6999999999999999999999999999,37.14800661760103128903022271,11.01022829841286105668819804,16.25,2.08775,3.624999999999999999999999999,1.25,0,0,9.82329762199995342260467161,12.74832594118812365494669627,0,633.75,26.97269043081182976765797534,25,266.8273095691881702323420247,26.97269043081182976765797534,0,0,0,0,0,0,0,0,0,formula_calculated_quarterly_stress,inherited_phase5_base,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6Q-0002,BASE,base,proposed,FY2026,Q3,2026-05-01,2026-07-31,495.260618175,63.3243870709029965280623364,12.7860735836919235432932142,-8.8612940881489741320155841,-0.08120873234297211857723589999,-17.334121636125,0,37.04776261428605027746951641,10.69350494768797716581977051,16.25,2.08775,3.624999999999999999999999999,1.25,0,0,9.75074240520298214207305018,12.89225007180105525372279607,0,617.5,23.83118276421375665600822945,25,269.9688172357862433439917706,23.83118276421375665600822945,0,0,0,0,0,0,0,0,0,formula_calculated_quarterly_stress,inherited_phase5_base,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6Q-0003,BASE,base,proposed,FY2026,Q4,2026-08-01,2026-10-31,489.83375385,63.73627376284614593827085919,13.01181743027939068561819552,-9.040638022780486484567714799,-0.0803216590817442733977069,-17.14418138475,0,37.4711326962339151803054375,10.36887140235532457125931949,16.25,2.08775,3.624999999999999999999999999,1.25,0,0,9.50004151390966245599102793,13.38955280778825306503714594,0,601.25,19.94167147033516604696211144,25,273.8583285296648339530378886,19.94167147033516604696211144,0,0,0,0,0,0,0,0,0,formula_calculated_quarterly_stress,inherited_phase5_base,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6Q-0004,BASE,base,proposed,FY2027,Q1,2026-11-01,2027-01-31,400.0239980500275,32.0242230857753266029312975,8.005575475941905198323741786,-2.376518046885794643232824378,0.0015252597675147695526983,-14.0008399317509625,0,15.64839036690608422925117143,10.21494666940434705336392094,16.25,2.00775,3.624999999999999999999999999,1.25,0,0,17.69930630249826282411274953,0,0,585,37.64097777283342887107486097,25,256.159022227166571128925139,37.64097777283342887107486097,0,0,0,0,0,0,0,0,0,formula_calculated_quarterly_stress,inherited_phase5_base,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6Q-0005,BASE,base,proposed,FY2027,Q2,2027-02-01,2027-04-30,452.45537638279875,63.18639649403493573367216518,13.9652217195837322875299713,-9.429194611673607124668041298,0.0016574095790883289958927,-15.83593817339795625,0,37.92292111854246068800001661,10.0549563458368440175397007,16.25,2.00775,3.624999999999999999999999999,1.25,0,0,9.21659554095011557344217404,13.95181031365573224390248995,0,568.75,32.90576300012781220061454506,25,260.8942369998721877993854549,32.90576300012781220061454506,0,0,0,0,0,0,0,0,0,formula_calculated_quarterly_stress,inherited_phase5_base,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6Q-0006,BASE,base,proposed,FY2027,Q3,2027-05-01,2027-07-31,495.248236659545625,63.3228039612262239531491349,12.78607358369192354329321421,-8.861072555796770407662283725,0.001828842187551724987896,-17.333688283084096875,0,37.12987196453290839547474719,9.713977788930567504048012691,16.25,2.00775,3.624999999999999999999999999,1.25,0,0,9.36811151960029874869724757,13.65125569520263964012398207,0,552.5,28.62261882452547130918781056,25,265.1773811754745286908121894,28.62261882452547130918781056,0,0,0,0,0,0,0,0,0,formula_calculated_quarterly_stress,inherited_phase5_base,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6Q-0007,BASE,base,proposed,FY2027,Q4,2027-08-01,2027-10-31,489.82150800615375,63.73468035600207478462240239,13.01181743027939068561819551,-9.040412006829916972405600599,0.001806023565781153195876,-17.14375278021538125,0,37.55232159252255771541267779,9.370445577138563611716138896,16.25,2.00775,3.624999999999999999999999999,1.25,0,0,9.11138505071147744891732452,14.16051106609547155261386342,0,536.25,23.57349280914147720549127166,25,270.2265071908585227945087283,23.57349280914147720549127166,0,0,0,0,0,0,0,0,0,formula_calculated_quarterly_stress,inherited_phase5_base,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6Q-0008,BASE,base,proposed,FY2028,Q1,2027-11-01,2028-01-31,400.0139974500762493125,32.02342248019818221976622422,8.005575475941905198323741787,-2.376458633934622498366743558,0.0015252216360205816834594,-14.0004899107526687259375,0,15.64799915714691157714544007,9.196171403894209844412559321,16.25,1.7075,3.624999999999999999999999999,1.25,0,0,16.38067224674729826726711926,0,0,520,39.95416505588877547275839092,25,253.8458349441112245272416091,39.95416505588877547275839092,0,0,0,0,0,0,0,0,0,formula_calculated_quarterly_stress,inherited_phase5_base,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6Q-0009,BASE,base,proposed,FY2028,Q2,2028-02-01,2028-04-30,452.44406499838918003125,63.18481683412258486027882335,13.9652217195837322875299713,-9.428958881808315284489924586,0.0016573681438488517876679,-15.83554227494362130109375,0,37.92197304551449712648281665,9.014348211947199182204597119,16.25,1.7075,3.624999999999999999999999999,1.25,0,0,8.76751129288010757581313996,14.84263612644740552009135949,0,503.75,33.87904022232147752848017139,25,259.9209597776785224715198286,33.87904022232147752848017139,0,0,0,0,0,0,0,0,0,formula_calculated_quarterly_stress,inherited_phase5_base,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6Q-0010,BASE,base,proposed,FY2028,Q3,2028-05-01,2028-07-31,495.235855453629136359375,63.32122089112719329755030611,12.7860735836919235432932142,-8.860851028982875488402092154,0.0018287964664970361947712,-17.333254940877019772578125,0,37.12894371773379507276486015,8.651179678116925269701560158,16.25,1.7075,3.624999999999999999999999999,1.25,0,0,8.91158343403700014993523605,14.55684747365386995299853603,0,487.5,28.23377618270460772541687141,25,265.5662238172953922745831286,28.23377618270460772541687141,0,0,0,0,0,0,0,0,0,formula_calculated_quarterly_stress,inherited_phase5_base,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6Q-0011,BASE,base,proposed,FY2028,Q4,2028-08-01,2028-10-31,489.80926246845359615625,63.73308698899317473275278684,13.01181743027939068561819552,-9.04018599652974622448129046,0.0018059784151920086670461,-17.14332418639587586546875,0,37.55138278448274465146979249,8.285089931106661190907453886,16.25,1.7075,3.624999999999999999999999999,1.25,0,0,8.64730012148327258081522043,15.08109297485935604137755903,0,471.25,21.79998332932852426485453281,25,272.0000166706714757351454672,21.79998332932852426485453281,0,0,0,0,0,0,0,0,0,formula_calculated_quarterly_stress,inherited_phase5_base,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6Q-0012,BASE,base,proposed,FY2029,Q1,2028-11-01,2029-01-31,400.0039971001399974062671875,32.02262189463617726521073007,8.005575475941905198323741788,-2.37639922246877413280428439,0.0015251835054796811689173,-14.00013989850489990921935156,0,15.64760795716798290435601143,8.089674744837512923039359913,16.25,1.6245,3.624999999999999999999999999,1.25,0,0,15.89525553081652285868342556,0.70368874314699284000007708,0,455,36.99155011699805428353788129,25,256.8084498830019457164621187,36.99155011699805428353788129,0,0,0,0,0,0,0,0,0,formula_calculated_quarterly_stress,inherited_phase5_base,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6Q-0013,BASE,base,proposed,FY2029,Q2,2029-02-01,2029-04-30,452.4327538967642203017492189,63.18323721370173179565731637,13.96522171958373228752997129,-9.428723157836270076607812339,0.0016573267096452555663732,-15.83514638638674771056122266,0,37.92102499618835926405465458,7.888163765196044876553997312,16.25,1.6245,3.624999999999999999999999999,1.25,0,0,8.36255878906840482069074848,15.64592002006071920819140574,0,438.75,29.70818888600573989603722403,25,264.091811113994260103962776,29.70818888600573989603722403,0,0,0,0,0,0,0,0,0,formula_calculated_quarterly_stress,inherited_phase5_base,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6Q-0014,BASE,base,proposed,FY2029,Q3,2029-05-01,2029-07-31,495.2234745572427956309660157,63.31963786060491511771786737,12.7860735836919235432932142,-8.860629507707150916514882104,0.0018287507465853737688665,-17.33282160950349784708381055,0,37.12801549414085172788804121,7.504985859006219014519645639,16.25,1.6245,3.624999999999999999999999999,1.25,0,0,8.49991794431104742551016761,15.37344757944568013887856318,0,422.5,22.83465925087110718266882846,25,270.9653407491288928173311715,22.83465925087110718266882846,0,0,0,0,0,0,0,0,0,formula_calculated_quarterly_stress,inherited_phase5_base,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6Q-0015,BASE,base,proposed,FY2029,Q4,2029-08-01,2029-10-31,489.7970172368918848163460939,63.73149366181844990338446801,13.01181743027939068561819551,-9.039959991879832980825678429,0.0018059332657316288668295,-17.14289560329121596857211328,0,37.55044399991313258285350583,7.118555293624490390154381911,16.25,1.6245,3.624999999999999999999999999,1.25,0,0,8.22882074280917642587972734,15.91120944909781861857885126,0,406.25,15.15227054458246498996970454,25,278.6477294554175350100302955,15.15227054458246498996970454,0,0,0,0,0,0,0,0,0,formula_calculated_quarterly_stress,inherited_phase5_base,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6Q-0016,BASE,base,proposed,FY2030,Q1,2029-11-01,2030-01-31,399.9939970002124939063320309,32.0218213290888113607790998,8.005575475941905198323741786,-2.376339812488212413450964282,0.0015251453758920441768882,-13.99978989500743728672162108,0,15.64721676696905370478340265,6.902416694818955933817095315,16.25,1.5365,3.624999999999999999999999999,1.25,0,0,15.46797116162290183450433573,1.55127123377299960547064306,0,390,29.06897047243236721900339721,25,264.7310295275676327809966028,29.06897047243236721900339721,0,0,0,0,0,0,0,0,0,formula_calculated_quarterly_stress,inherited_phase5_base,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6Q-0017,BASE,base,proposed,FY2030,Q2,2030-02-01,2030-04-30,452.4214430779168011962416752,63.181657632771389252362425,13.96522171958373228752997131,-9.428487439757324169855897156,0.001657285276477514434984,-15.83475050772708804186845863,0,37.92007697056345455507305322,6.679797660808782137006736968,16.25,1.5365,3.624999999999999999999999999,1.25,0,0,7.92838647345554211953587947,16.50716578321021453760219571,0,373.75,20.49019116267769480093708097,25,272.9620182360069745326405013,20.83798176399302546735949866,0,0,0,0,0,0,0,0,0,formula_calculated_quarterly_stress,inherited_phase5_base,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6Q-0018,BASE,base,proposed,FY2030,Q3,2030-05-01,2030-07-31,495.2110939703788645610752413,63.31805486965839999483992445,12.78607358369192354329321421,-8.86040799196945823774196924,0.0018287050278167091345221,-17.33238828896326025963763345,0,37.12708729375349820659484387,6.275166594895990896172441266,16.25,1.5365,3.624999999999999999999999999,1.25,0,0,8.05854874318587597196232224,16.24896944204338328238472484,0,357.5,12.29977046382018749051467837,25,281.4120527814202033691967469,12.38794721857979663080325308,0,0,0,0,0,0,0,0,0,formula_calculated_quarterly_stress,inherited_phase5_base,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6Q-0019,BASE,base,proposed,FY2030,Q4,2030-08-01,2030-10-31,489.7847723114609625192256851,63.72990037447690444213688346,13.01181743027939068561819553,-9.039733992880035985001157798,0.0018058881173999855761078,-17.14246703090113368817289898,0,37.54950523881313475453893449,5.891640620998344127684222945,16.25,1.5365,3.624999999999999999999999999,1.25,0,0,3.30340584600539686365996683,12.29977046382018749051467837,0,341.25,3.30340584600539686365996683,25,289.8778445937134892739441305,3.92215540628651072605586954,0,0,0,0,0,0,0,0,0,formula_calculated_quarterly_stress,inherited_phase5_base,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6Q-0020,BASE,base,proposed,FY2031,Q1,2030-11-01,2031-01-31,399.9839971502874885939843726,32.02102078355558414049508032,8.005575475941905198323741786,-2.376280403992900208140628008,0.0015251072472576468757836,-13.99943990026006210078945304,0,15.64682558654987947844078288,5.629750962137643361373299317,16.25,1.5365,3.624999999999999999999999999,1.25,0,0,15.04155563021491000735910037,2.39713025462714612442658393,0,325,15.94783122159316074659248327,25,291.6918782092721557953278406,15.94783122159316074659248327,0,0,0,0,0,340.9478312215931607465924833,0,340.9478312215931607465924833,340.9478312215931607465924833,formula_calculated_quarterly_stress,inherited_phase5_base,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6Q-0021,BASE,base,existing,FY2026,Q2,2026-02-01,2026-04-30,452.46668805,63.18797619343977172796536428,13.9652217195837322875299713,-9.429430347432292931991341073,-0.07420514665644750694380049998,-15.83633408175,-0.6999999999999999999999999999,37.14800661760103128903022271,10.8446215625313253886318619,6.25,2.08775,3.624999999999999999999999999,1.25,0,0,0,13.0906350550697059003983608,0,456.25,194.3070836949302940996016392,25,267.8138952390046777486444724,200.9861047609953222513555276,0,0,0,0,0,0,0,0,0,formula_calculated_quarterly_stress,inherited_phase5_base,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6Q-0022,BASE,base,existing,FY2026,Q3,2026-05-01,2026-07-31,495.260618175,63.3243870709029965280623364,12.7860735836919235432932142,-8.8612940881489741320155841,-0.08120873234297211857723589999,-17.334121636125,0,37.04776261428605027746951641,10.52515565270948236700347887,6.25,2.08775,3.624999999999999999999999999,1.25,0,0,0,13.30985696157656791046603753,0,450,180.9972267333537261891356016,25,280.9772045490020833877579,187.8227954509979166122421,0,0,0,0,0,0,0,0,0,formula_calculated_quarterly_stress,inherited_phase5_base,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6Q-0023,BASE,base,existing,FY2026,Q4,2026-08-01,2026-10-31,489.83375385,63.73627376284614593827085919,13.01181743027939068561819552,-9.040638022780486484567714799,-0.0803216590817442733977069,-17.14418138475,0,37.4711326962339151803054375,10.19773412965386925868386928,6.25,2.08775,3.624999999999999999999999999,1.25,0,0,0,14.06064856658004592162156821,0,443.75,166.9365781667736802675140334,25,294.5359564379562292692460328,174.2640435620437707307539672,0,0,0,0,0,0,0,0,0,formula_calculated_quarterly_stress,inherited_phase5_base,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6Q-0024,BASE,base,existing,FY2027,Q1,2026-11-01,2027-01-31,400.0239980500275,32.0242230857753266029312975,8.005575475941905198323741786,-2.376518046885794643232824378,0.0015252597675147695526983,-14.0008399317509625,0,15.64839036690608422925117143,10.04097524819088980571943091,6.25,2.00775,3.624999999999999999999999999,1.25,0,0,7.52533488128480557646825949,0,0,437.5,174.4619130480584858439822928,25,294.3380869519415141560177072,174.4619130480584858439822928,0,0,0,0,0,0,0,0,0,formula_calculated_quarterly_stress,inherited_phase5_base,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6Q-0025,BASE,base,existing,FY2027,Q2,2027-02-01,2027-04-30,452.45537638279875,63.18639649403493573367216518,13.9652217195837322875299713,-9.429194611673607124668041298,0.0016574095790883289958927,-15.83593817339795625,0,37.92292111854246068800001661,9.878103840702976783942232743,6.25,2.00775,3.624999999999999999999999999,1.25,0,0,0,14.91206727783948390405778386,0,431.25,159.5498457702190019399245089,25,301.3535239429460134315927772,167.4464760570539865684072228,0,0,0,0,0,0,0,0,0,formula_calculated_quarterly_stress,inherited_phase5_base,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6Q-0026,BASE,base,existing,FY2027,Q3,2027-05-01,2027-07-31,495.248236659545625,63.3228039612262239531491349,12.78607358369192354329321421,-8.861072555796770407662283725,0.001828842187551724987896,-17.333688283084096875,0,37.12987196453290839547474719,9.534196487185903853988927882,6.25,2.00775,3.624999999999999999999999999,1.25,0,0,0,14.46292547734700454148581931,0,425,145.0869202928719973984386896,25,316.1166962210667772438649154,152.6833037789332227561350846,0,0,0,0,0,0,0,0,0,formula_calculated_quarterly_stress,inherited_phase5_base,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6Q-0027,BASE,base,existing,FY2027,Q4,2027-08-01,2027-10-31,489.82150800615375,63.73468035600207478462240239,13.01181743027939068561819551,-9.040412006829916972405600599,0.001806023565781153195876,-17.14375278021538125,0,37.55232159252255771541267779,9.187686975938425605043400067,6.25,2.00775,3.624999999999999999999999999,1.25,0,0,0,15.23188461658413211036927773,0,418.75,129.8550356762878652880694119,25,330.8345393451233013025808054,137.9654606548766986974191946,0,0,0,0,0,0,0,0,0,formula_calculated_quarterly_stress,inherited_phase5_base,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6Q-0028,BASE,base,existing,FY2028,Q1,2027-11-01,2028-01-31,400.0139974500762493125,32.02342248019818221976622422,8.005575475941905198323741787,-2.376458633934622498366743558,0.0015252216360205816834594,-14.0004899107526687259375,0,15.64799915714691157714544007,9.010386197161115325148705459,6.25,1.7075,3.624999999999999999999999999,1.25,0,0,6.23152834065594893189762059,0.03664130064174518389435519,0,412.5,136.0499227163020690360726773,25,332.7500772836979309639273227,136.0499227163020690360726773,0,0,0,0,0,0,0,0,0,formula_calculated_quarterly_stress,inherited_phase5_base,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6Q-0029,BASE,base,existing,FY2028,Q2,2028-02-01,2028-04-30,452.44406499838918003125,63.18481683412258486027882335,13.9652217195837322875299713,-9.428958881808315284489924586,0.0016573681438488517876679,-15.83554227494362130109375,0,37.92197304551449712648281665,8.825486277040887092870139078,6.25,1.7075,3.624999999999999999999999999,1.25,0,0,0,16.26398676847361003361267756,0,406.25,119.7859359478284590024599998,25,340.2136891093693072990942032,128.5863108906306927009057968,0,0,0,0,0,0,0,0,0,formula_calculated_quarterly_stress,inherited_phase5_base,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6Q-0030,BASE,base,existing,FY2028,Q3,2028-05-01,2028-07-31,495.235855453629136359375,63.32122089112719329755030611,12.7860735836919235432932142,-8.860851028982875488402092154,0.0018287964664970361947712,-17.333254940877019772578125,0,37.12894371773379507276486015,8.459190062353373605022424043,6.25,1.7075,3.624999999999999999999999999,1.25,0,0,0,15.8372536553804214677424361,0,400,103.9486822924480375347175637,25,356.3362095821556541354117472,112.4637904178443458645882528,0,0,0,0,0,0,0,0,0,formula_calculated_quarterly_stress,inherited_phase5_base,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6Q-0031,BASE,base,existing,FY2028,Q4,2028-08-01,2028-10-31,489.80926246845359615625,63.73308698899317473275278684,13.01181743027939068561819552,-9.04018599652974622448129046,0.0018059784151920086670461,-17.14332418639587586546875,0,37.55138278448274465146979249,8.089920837984104809110005239,6.25,1.7075,3.624999999999999999999999999,1.25,0,0,0,16.62896194649863984235978723,0,393.75,87.31972034594939769235777647,25,372.4359224556585031772261254,96.36407754434149682277387461,0,0,0,0,0,0,0,0,0,formula_calculated_quarterly_stress,inherited_phase5_base,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6Q-0032,BASE,base,existing,FY2029,Q1,2028-11-01,2029-01-31,400.0039971001399974062671875,32.02262189463617726521073007,8.005575475941905198323741788,-2.37639922246877413280428439,0.0015251835054796811689173,-14.00013989850489990921935156,0,15.64760795716798290435601143,7.891273520069227933654094798,6.25,1.6245,3.624999999999999999999999999,1.25,0,0,5.82875937749816810531641129,0.83559381459692307601832792,0,387.5,92.31288590885064272165585984,25,376.4871140911493572783441402,92.31288590885064272165585984,0,0,0,0,0,0,0,0,0,formula_calculated_quarterly_stress,inherited_phase5_base,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6Q-0033,BASE,base,existing,FY2029,Q2,2029-02-01,2029-04-30,452.4327538967642203017492189,63.18323721370173179565731637,13.96522171958373228752997129,-9.428723157836270076607812339,0.0016573267096452555663732,-15.83514638638674771056122266,0,37.92102499618835926405465458,7.686476882504851929618746876,6.25,1.6245,3.624999999999999999999999999,1.25,0,0,0,17.4850481136835073344359077,0,381.25,74.82783779516713538721995214,25,384.355519967279218928301629,84.44448003272078107169837099,0,0,0,0,0,0,0,0,0,formula_calculated_quarterly_stress,inherited_phase5_base,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6Q-0034,BASE,base,existing,FY2029,Q3,2029-05-01,2029-07-31,495.2234745572427956309660157,63.31963786060491511771786737,12.7860735836919235432932142,-8.860629507707150916514882104,0.0018287507465853737688665,-17.33282160950349784708381055,0,37.12801549414085172788804121,7.299958905683733995595501935,6.25,1.6245,3.624999999999999999999999999,1.25,0,0,0,17.07855658845711773229253927,0,375,57.74928120671001765492741287,25,401.705812074133967887187154,67.09418792586603211281284595,0,0,0,0,0,432.7492812067100176549274129,0,432.7492812067100176549274129,432.7492812067100176549274129,formula_calculated_quarterly_stress,inherited_phase5_base,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6Q-0035,MODERATE_UNMITIGATED,moderate,proposed,FY2026,Q2,2026-02-01,2026-04-30,423.05635332675,50.6196306743311865656476156,11.9652217195837322875299713,-6.7012356082154438914119039,-73.4293688531870244234172408,-14.80697236643625,-2.2,-46.5179461535075317491815291,13.41024113953104624366126085,16.25,2.08775,3.624999999999999999999999999,1.25,0,0,83.14093729303857799284278996,0,0,633.75,113.03865604303857799284279,25,180.76134395696142200715721,113.03865604303857799284279,0,0,0,0,0,0,0,0,0,formula_calculated_quarterly_stress,owner_reviewed_for_phase6_testing,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
P6Q-0036,MODERATE_UNMITIGATED,moderate,proposed,FY2026,Q3,2026-05-01,2026-07-31,463.068677993625,49.9469283514218017537382846,10.78607358369192354329321421,-5.96996658245116581343457115,4.7725927158643815763318739,-16.207403729776875,-1.5,31.04215075505814251663558736,14.0975130086878459550478218,16.25,2.08775,3.624999999999999999999999999,1.25,0,0,8.5508379262706168279130489,2.28272567264091338950081445,0,617.5,119.3067682966682814312550245,25,174.4932317033317185687449755,119.3067682966682814312550245,0,0,0,0,0,0,0,0,0,formula_calculated_quarterly_stress,owner_reviewed_for_phase6_testing,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Quarter aggregates monthly provisional allocations; actual monthly seasonality is unavailable.
